2010-02-10;06:00:00;0;87;1018.2;-3.4
2010-02-10;07:00:00;0;86;1018.8;-3.8
2010-02-10;08:00:00;0;86;1019.4;-4
2010-02-10;09:00:00;0;86;1020;-4.1
2010-02-10;10:00:00;0;83;1020.4;-4.1
2010-02-10;11:00:00;0;80;1020.6;-3.4
2010-02-10;12:00:00;0;78;1020.8;-3
2010-02-10;13:00:00;0;79;1021;-3.4
2010-02-10;14:00:00;0;79;1020.8;-3
2010-02-10;15:00:00;0;78;1020.9;-3
2010-02-10;16:00:00;0;84;1021.2;-3.9
2010-02-10;17:00:00;0;85;1021.8;-4.3
2010-02-10;18:00:00;0;85;1022.1;-4.4
2010-02-10;19:00:00;0;87;1022.6;-5.4
2010-02-10;20:00:00;0;89;1022.8;-5.6
2010-02-10;21:00:00;0;88;1023.2;-6.9
2010-02-10;22:00:00;0;90;1023.3;-8.2
2010-02-10;23:00:00;0;91;1023.2;-8.9
2010-02-11;00:00:00;0;92;1023.2;-9.8
2010-02-11;01:00:00;0;92;1022.9;-10.8
2010-02-11;02:00:00;0;91;1022.8;-11.1
2010-02-11;03:00:00;0;91;1022.5;-11.5
2010-02-11;04:00:00;0;89;1022.4;-12.3
2010-02-11;05:00:00;0;89;1022.4;-12.3
2010-02-11;06:00:00;0;88;1022.5;-12.6
2010-02-11;07:00:00;0;87;1022.9;-13.1
2010-02-11;08:00:00;0;86;1023.1;-12.6
2010-02-11;09:00:00;0;84;1023.1;-10.7
2010-02-11;10:00:00;0;80;1022.9;-7.3
2010-02-11;11:00:00;0;74;1022.8;-3.8
2010-02-11;12:00:00;0;65;1022.4;-2
2010-02-11;13:00:00;0;64;1021.8;-1.7
2010-02-11;14:00:00;0;62;1021.5;-2.1
2010-02-11;15:00:00;0;64;1021.5;-2.8
2010-02-11;16:00:00;0;70;1021.5;-4
2010-02-11;17:00:00;0;75;1022;-4.4
2010-02-11;18:00:00;0;82;1022.1;-6.1
2010-02-11;19:00:00;0;86;1022.3;-7.4
2010-02-11;20:00:00;0;88;1022.8;-8.8
2010-02-11;21:00:00;0;89;1023.1;-9.7
2010-02-11;22:00:00;0;89;1023.1;-10.3
2010-02-11;23:00:00;0;90;1022.9;-9.4
2010-02-12;00:00:00;0;90;1023.2;-9.2
2010-02-12;01:00:00;0;90;1022.9;-8.5
2010-02-12;02:00:00;0;89;1022.8;-7.9
2010-02-12;03:00:00;0;90;1022.9;-6.7
2010-02-12;04:00:00;0;91;1022.7;-5
2010-02-12;05:00:00;0;91;1022.8;-4.9
2010-02-12;06:00:00;0;90;1023.2;-5.1
2010-02-12;07:00:00;0;89;1023.8;-4.4
2010-02-12;08:00:00;0;87;1024;-3.7
2010-02-12;09:00:00;0;86;1024.6;-3.2
2010-02-12;10:00:00;0;83;1025.1;-2.4
2010-02-12;11:00:00;0;82;1025.1;-2
2010-02-12;12:00:00;0;80;1025;-1.7
2010-02-12;13:00:00;0;78;1025.1;-1.5
2010-02-12;14:00:00;0;79;1024.9;-1.9
2010-02-12;15:00:00;0;80;1025.1;-2.2
2010-02-12;16:00:00;0;82;1025.1;-2.4
2010-02-12;17:00:00;0;80;1025.2;-2.8
2010-02-12;18:00:00;0;80;1025.3;-3.2
2010-02-12;19:00:00;0;81;1025.2;-3.5
2010-02-12;20:00:00;0;82;1025.2;-3.6
2010-02-12;21:00:00;0;82;1024.8;-3.8
2010-02-12;22:00:00;0;80;1024.5;-4.2
2010-02-12;23:00:00;0;80;1024.1;-4.8
2010-02-13;00:00:00;0;82;1023.6;-5.2
2010-02-13;01:00:00;0;82;1023.1;-6.1
2010-02-13;02:00:00;0;83;1022.9;-6.4
2010-02-13;03:00:00;0;84;1022.3;-6.6
2010-02-13;04:00:00;0;85;1022.1;-6.7
2010-02-13;05:00:00;0;85;1021.8;-7.2
2010-02-13;06:00:00;0;85;1021.6;-7.7
2010-02-13;07:00:00;0;86;1021.3;-8
2010-02-13;08:00:00;0;85;1020.8;-7.6
2010-02-13;09:00:00;0;82;1020.6;-6.9
2010-02-13;10:00:00;0;80;1020.6;-6.2
2010-02-13;11:00:00;0;80;1020.3;-6.2
2010-02-13;12:00:00;0;79;1019.8;-5.3
2010-02-13;13:00:00;0;80;1019.8;-5.6
2010-02-13;14:00:00;0;80;1019.5;-5.8
2010-02-13;15:00:00;0;83;1019.2;-6.2
2010-02-13;16:00:00;0;82;1019;-6
2010-02-13;17:00:00;0;84;1019.2;-6.4
2010-02-13;18:00:00;0;84;1019.4;-6.6
2010-02-13;19:00:00;0;86;1019.5;-7.3
2010-02-13;20:00:00;0;88;1019.3;-8.3
2010-02-13;21:00:00;0;89;1019.4;-8
2010-02-13;22:00:00;0;89;1019.2;-8.2
2010-02-13;23:00:00;0;91;1019;-8.4
2010-02-14;00:00:00;0;91;1019.2;-9.4
2010-02-14;01:00:00;0;91;1019.3;-10.2
2010-02-14;02:00:00;0;91;1019.1;-9.6
2010-02-14;03:00:00;0;92;1018.9;-8.7
2010-02-14;04:00:00;0;93;1018.9;-8.2
2010-02-14;05:00:00;0;93;1018.8;-8.1
2010-02-14;06:00:00;0;93;1018.7;-8.6
2010-02-14;07:00:00;0;92;1018.8;-9.6
2010-02-14;08:00:00;0;92;1018.9;-9.2
2010-02-14;09:00:00;0;90;1019.2;-8.5
2010-02-14;10:00:00;0;86;1019.2;-7.2
2010-02-14;11:00:00;0;82;1019.1;-5.7
2010-02-14;12:00:00;0;81;1018.8;-4.3
2010-02-14;13:00:00;0;80;1018.3;-3.6
2010-02-14;14:00:00;0;80;1018.3;-3.1
2010-02-14;15:00:00;0;82;1017.9;-3.1
2010-02-14;16:00:00;0;84;1017.8;-3.1
2010-02-14;17:00:00;0;86;1017.2;-3.2
2010-02-14;18:00:00;0;87;1017.2;-3.5
2010-02-14;19:00:00;0;88;1017;-3.4
2010-02-14;20:00:00;0;89;1017;-3.9
2010-02-14;21:00:00;0;89;1016.7;-4.2
2010-02-14;22:00:00;0;89;1016.3;-4.2
2010-02-14;23:00:00;0;89;1015.9;-4.4
2010-02-15;00:00:00;0;89;1015.8;-4.2
2010-02-15;01:00:00;0;89;1015.3;-4.6
2010-02-15;02:00:00;0;89;1014.9;-4.5
2010-02-15;03:00:00;0;89;1014.3;-4.9
2010-02-15;04:00:00;0;89;1014;-5.1
2010-02-15;05:00:00;0;89;1013.3;-5
2010-02-15;06:00:00;0;88;1013;-5
2010-02-15;07:00:00;0;88;1013;-4.9
2010-02-15;08:00:00;0;86;1012.9;-4.1
2010-02-15;09:00:00;0;85;1012.8;-3.4
2010-02-15;10:00:00;0;83;1012.9;-3.2
2010-02-15;11:00:00;0;85;1012.7;-3.7
2010-02-15;12:00:00;0;85;1012.3;-2.9
2010-02-15;13:00:00;0;84;1011.9;-2.6
2010-02-15;14:00:00;0;83;1011.3;-2.2
2010-02-15;15:00:00;0;83;1011;-2.1
2010-02-15;16:00:00;0;84;1010.9;-2
2010-02-15;17:00:00;0;83;1010.7;-1.9
2010-02-15;18:00:00;0;84;1010.4;-2
2010-02-15;19:00:00;0;84;1010.2;-2.2
2010-02-15;20:00:00;0;85;1009.9;-2.3
2010-02-15;21:00:00;0;86;1009.9;-2.5
2010-02-15;22:00:00;0;86;1009.8;-2.6
2010-02-15;23:00:00;0;87;1009.7;-2.7
2010-02-16;00:00:00;0;87;1009.5;-2.7
2010-02-16;01:00:00;0;88;1009.3;-2.7
2010-02-16;02:00:00;0;90;1008.9;-3
2010-02-16;03:00:00;0;91;1008.6;-3
2010-02-16;04:00:00;0.1;91;1008.4;-3
2010-02-16;05:00:00;0;91;1008.3;-2.9
2010-02-16;06:00:00;0;91;1008.1;-2.4
2010-02-16;07:00:00;0;91;1008.2;-2.1
2010-02-16;08:00:00;0.1;90;1008.2;-2
2010-02-16;09:00:00;0.1;91;1008.2;-1.8
2010-02-16;10:00:00;0;89;1008.3;-1.2
2010-02-16;11:00:00;0;88;1008.3;-0.7
2010-02-16;12:00:00;0;86;1008.2;-0.4
2010-02-16;13:00:00;0;85;1008.1;-0.2
2010-02-16;14:00:00;0;86;1008.2;-0.1
2010-02-16;15:00:00;0.1;84;1008.1;-0.3
2010-02-16;16:00:00;0;82;1008;-1
2010-02-16;17:00:00;0;84;1008.2;-1
2010-02-16;18:00:00;0;88;1008.2;-1.1
2010-02-16;19:00:00;0.1;90;1008.1;-1.2
2010-02-16;20:00:00;0.1;90;1008.2;-1.1
2010-02-16;21:00:00;0.2;91;1008.2;-1.1
